,CUERPO,PROVINCIA,LOCALIDAD,CENTRO,PUESTO,PLAZAS
26221,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701301-I.P.E.P. MÁLAGA,00590006-MATEMATICAS P.E.S.,4
26222,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701301-I.P.E.P. MÁLAGA,00590007-FISICA Y QUIMICA P.E.S.,2
26223,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701301-I.P.E.P. MÁLAGA,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,3
26224,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701301-I.P.E.P. MÁLAGA,00590010-FRANCES P.E.S.,1
26225,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701301-I.P.E.P. MÁLAGA,00590011-INGLES P.E.S.,4
26226,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701301-I.P.E.P. MÁLAGA,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1
26227,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701301-I.P.E.P. MÁLAGA,00590061-ECONOMIA P.E.S.,3
26228,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701301-I.P.E.P. MÁLAGA,00590107-INFORMATICA P.E.S.,1
26229,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701350-I.E.S. CHRISTINE PICASSO,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,5
26230,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701350-I.E.S. CHRISTINE PICASSO,00590006-MATEMATICAS P.E.S.,1
26231,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701350-I.E.S. CHRISTINE PICASSO,00590007-FISICA Y QUIMICA P.E.S.,2
26232,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701350-I.E.S. CHRISTINE PICASSO,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,2
26233,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701350-I.E.S. CHRISTINE PICASSO,00590009-DIBUJO P.E.S.,1
26234,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701350-I.E.S. CHRISTINE PICASSO,00590010-FRANCES P.E.S.,3
26235,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701350-I.E.S. CHRISTINE PICASSO,00590011-INGLES P.E.S.,3
26236,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701350-I.E.S. CHRISTINE PICASSO,00590017-EDUCACION FISICA P.E.S.,1
26237,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701350-I.E.S. CHRISTINE PICASSO,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1
26238,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701350-I.E.S. CHRISTINE PICASSO,00590019-TECNOLOGIA P.E.S.,2
26239,MAESTROS,MÁLAGA,MÁLAGA,29701350-I.E.S. CHRISTINE PICASSO,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1
26240,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701350-I.E.S. CHRISTINE PICASSO,10590005-GEOGRAFIA E HISTORIA (FRANCES) P.E.S.,3
26241,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701350-I.E.S. CHRISTINE PICASSO,10590006-MATEMATICAS (FRANCES) P.E.S.,3
26242,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701350-I.E.S. CHRISTINE PICASSO,10590016-MUSICA (FRANCES) P.E.S.,1
26243,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MÁLAGA,29701350-I.E.S. CHRISTINE PICASSO,10590017-EDUCACION FISICA (FRANCES) P.E.S.,1
26244,INSPECTORES DE EDUCACION,MÁLAGA,MÁLAGA,29990074-DELEGACIÓN TERRITORIAL DE EDUCACIÓN Y DEPORTE,00061020-INSPECCIÓN EDUCATIVA,45
26245,MAESTROS,MÁLAGA,MANILVA,29006271-C.E.I.P. MAICANDIL,00597031-EDUCACIÓN INFANTIL,7
26246,MAESTROS,MÁLAGA,MANILVA,29006271-C.E.I.P. MAICANDIL,00597032-LENGUA EXTRANJERA-INGLÉS,3
26247,MAESTROS,MÁLAGA,MANILVA,29006271-C.E.I.P. MAICANDIL,00597033-LENGUA EXTRANJERA-FRANCÉS,1
26248,MAESTROS,MÁLAGA,MANILVA,29006271-C.E.I.P. MAICANDIL,00597034-EDUCACIÓN FÍSICA,2
26249,MAESTROS,MÁLAGA,MANILVA,29006271-C.E.I.P. MAICANDIL,00597035-MÚSICA,1
26250,MAESTROS,MÁLAGA,MANILVA,29006271-C.E.I.P. MAICANDIL,00597036-PEDAGOGÍA TERAPÉUTICA,1
26251,MAESTROS,MÁLAGA,MANILVA,29006271-C.E.I.P. MAICANDIL,00597038-EDUCACIÓN PRIMARIA,11
26252,MAESTROS,MÁLAGA,MANILVA,29006581-C.E.I.P. PABLO PICASSO,00597031-EDUCACIÓN INFANTIL,7
26253,MAESTROS,MÁLAGA,MANILVA,29006581-C.E.I.P. PABLO PICASSO,00597032-LENGUA EXTRANJERA-INGLÉS,3
26254,MAESTROS,MÁLAGA,MANILVA,29006581-C.E.I.P. PABLO PICASSO,00597033-LENGUA EXTRANJERA-FRANCÉS,1
26255,MAESTROS,MÁLAGA,MANILVA,29006581-C.E.I.P. PABLO PICASSO,00597034-EDUCACIÓN FÍSICA,2
26256,MAESTROS,MÁLAGA,MANILVA,29006581-C.E.I.P. PABLO PICASSO,00597035-MÚSICA,1
26257,MAESTROS,MÁLAGA,MANILVA,29006581-C.E.I.P. PABLO PICASSO,00597036-PEDAGOGÍA TERAPÉUTICA,2
26258,MAESTROS,MÁLAGA,MANILVA,29006581-C.E.I.P. PABLO PICASSO,00597037-AUDICIÓN Y LENGUAJE,1
26259,MAESTROS,MÁLAGA,MANILVA,29006581-C.E.I.P. PABLO PICASSO,00597038-EDUCACIÓN PRIMARIA,12
26260,MAESTROS,MÁLAGA,MANILVA,29006601-C.E.I.P. SAN LUIS DE SABINILLAS,00597031-EDUCACIÓN INFANTIL,7
26261,MAESTROS,MÁLAGA,MANILVA,29006601-C.E.I.P. SAN LUIS DE SABINILLAS,00597032-LENGUA EXTRANJERA-INGLÉS,3
26262,MAESTROS,MÁLAGA,MANILVA,29006601-C.E.I.P. SAN LUIS DE SABINILLAS,00597033-LENGUA EXTRANJERA-FRANCÉS,1
26263,MAESTROS,MÁLAGA,MANILVA,29006601-C.E.I.P. SAN LUIS DE SABINILLAS,00597034-EDUCACIÓN FÍSICA,2
26264,MAESTROS,MÁLAGA,MANILVA,29006601-C.E.I.P. SAN LUIS DE SABINILLAS,00597035-MÚSICA,1
26265,MAESTROS,MÁLAGA,MANILVA,29006601-C.E.I.P. SAN LUIS DE SABINILLAS,00597036-PEDAGOGÍA TERAPÉUTICA,1
26266,MAESTROS,MÁLAGA,MANILVA,29006601-C.E.I.P. SAN LUIS DE SABINILLAS,00597037-AUDICIÓN Y LENGUAJE,1
26267,MAESTROS,MÁLAGA,MANILVA,29006601-C.E.I.P. SAN LUIS DE SABINILLAS,00597038-EDUCACIÓN PRIMARIA,12
26268,MAESTROS,MÁLAGA,MANILVA,29500617-S.E.P. ANA ANDRADES,00597032-LENGUA EXTRANJERA-INGLÉS,1
26269,MAESTROS,MÁLAGA,MANILVA,29500617-S.E.P. ANA ANDRADES,00597038-EDUCACIÓN PRIMARIA,1
26270,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590001-FILOSOFIA P.E.S.,2
26271,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,10
26272,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590005-GEOGRAFIA E HISTORIA P.E.S.,7
26273,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590006-MATEMATICAS P.E.S.,12
26274,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590007-FISICA Y QUIMICA P.E.S.,3
26275,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,4
26276,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590009-DIBUJO P.E.S.,3
26277,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590010-FRANCES P.E.S.,3
26278,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590011-INGLES P.E.S.,8
26279,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590016-MUSICA P.E.S.,2
26280,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590017-EDUCACION FISICA P.E.S.,4
26281,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,2
26282,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590019-TECNOLOGIA P.E.S.,3
26283,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590061-ECONOMIA P.E.S.,2
26284,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590101-ADMINISTRACION DE EMPRESAS P.E.S.,1
26285,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590105-FORMACION Y ORIENTACION LABORAL P.E.S.,1
26286,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590107-INFORMATICA P.E.S.,1
26287,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590125-SIST. ELECTROTECNICOS Y AUTOM. P.E.S.,1
26288,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00590803-CULTURA CLASICA P.E.S.,1
26289,PROFESORES TEC. DE FORMACION PROFESIONAL,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00591206-INSTALACIONES ELECTROTECNICAS P.T.F.P.,3
26290,PROFESORES TEC. DE FORMACION PROFESIONAL,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00591222-PROC. GESTION ADMINISTRATIVA P.T.F.P.,3
26291,MAESTROS,MÁLAGA,MANILVA,29700722-I.E.S. LAS VIÑAS,00597060-PEDAGOGÍA TERAPÉUTICA ESO,2
26292,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,5
26293,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,00590005-GEOGRAFIA E HISTORIA P.E.S.,1
26294,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,00590006-MATEMATICAS P.E.S.,2
26295,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,00590007-FISICA Y QUIMICA P.E.S.,1
26296,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1
26297,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,00590010-FRANCES P.E.S.,2
26298,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,00590011-INGLES P.E.S.,4
26299,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,00590016-MUSICA P.E.S.,1
26300,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,00590017-EDUCACION FISICA P.E.S.,1
26301,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1
26302,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,00590019-TECNOLOGIA P.E.S.,1
26303,MAESTROS,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1
26304,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,2
26305,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,11590006-MATEMATICAS (INGLES) P.E.S.,3
26306,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,11590007-FISICA Y QUIMICA (INGLES) P.E.S.,1
26307,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,1
26308,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,11590009-DIBUJO (INGLES) P.E.S.,1
26309,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,11590017-EDUCACION FISICA (INGLES) P.E.S.,1
26310,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29000335-I.E.S. BAHÍA DE MARBELLA,11590019-TECNOLOGIA (INGLES) P.E.S.,1
26311,MAESTROS,MÁLAGA,MARBELLA,29004641-E.I. PINOLIVO,00597031-EDUCACIÓN INFANTIL,12
26312,MAESTROS,MÁLAGA,MARBELLA,29006659-C.E.PR. PLATERO,00597032-LENGUA EXTRANJERA-INGLÉS,3
26313,MAESTROS,MÁLAGA,MARBELLA,29006659-C.E.PR. PLATERO,00597033-LENGUA EXTRANJERA-FRANCÉS,1
26314,MAESTROS,MÁLAGA,MARBELLA,29006659-C.E.PR. PLATERO,00597034-EDUCACIÓN FÍSICA,2
26315,MAESTROS,MÁLAGA,MARBELLA,29006659-C.E.PR. PLATERO,00597035-MÚSICA,1
26316,MAESTROS,MÁLAGA,MARBELLA,29006659-C.E.PR. PLATERO,00597036-PEDAGOGÍA TERAPÉUTICA,2
26317,MAESTROS,MÁLAGA,MARBELLA,29006659-C.E.PR. PLATERO,00597037-AUDICIÓN Y LENGUAJE,1
26318,MAESTROS,MÁLAGA,MARBELLA,29006659-C.E.PR. PLATERO,00597038-EDUCACIÓN PRIMARIA,16
26319,MAESTROS,MÁLAGA,MARBELLA,29006684-C.E.I.P. NTRA. SRA. DEL CARMEN,00597APO-APOYO COMPENSACION,1
26320,MAESTROS,MÁLAGA,MARBELLA,29006684-C.E.I.P. NTRA. SRA. DEL CARMEN,00597031-EDUCACIÓN INFANTIL,3
26321,MAESTROS,MÁLAGA,MARBELLA,29006684-C.E.I.P. NTRA. SRA. DEL CARMEN,00597032-LENGUA EXTRANJERA-INGLÉS,1
26322,MAESTROS,MÁLAGA,MARBELLA,29006684-C.E.I.P. NTRA. SRA. DEL CARMEN,00597033-LENGUA EXTRANJERA-FRANCÉS,1
26323,MAESTROS,MÁLAGA,MARBELLA,29006684-C.E.I.P. NTRA. SRA. DEL CARMEN,00597034-EDUCACIÓN FÍSICA,1
26324,MAESTROS,MÁLAGA,MARBELLA,29006684-C.E.I.P. NTRA. SRA. DEL CARMEN,00597035-MÚSICA,1
26325,MAESTROS,MÁLAGA,MARBELLA,29006684-C.E.I.P. NTRA. SRA. DEL CARMEN,00597038-EDUCACIÓN PRIMARIA,1
26326,MAESTROS,MÁLAGA,MARBELLA,29006684-C.E.I.P. NTRA. SRA. DEL CARMEN,10597038-EDUCACIÓN PRIMARIA - BILINGÜE FRANCÉS,2
26327,MAESTROS,MÁLAGA,MARBELLA,29006696-C.E.I.P. SANTA TERESA,00597031-EDUCACIÓN INFANTIL,7
26328,MAESTROS,MÁLAGA,MARBELLA,29006696-C.E.I.P. SANTA TERESA,00597032-LENGUA EXTRANJERA-INGLÉS,2
26329,MAESTROS,MÁLAGA,MARBELLA,29006696-C.E.I.P. SANTA TERESA,00597033-LENGUA EXTRANJERA-FRANCÉS,1
26330,MAESTROS,MÁLAGA,MARBELLA,29006696-C.E.I.P. SANTA TERESA,00597034-EDUCACIÓN FÍSICA,2
26331,MAESTROS,MÁLAGA,MARBELLA,29006696-C.E.I.P. SANTA TERESA,00597035-MÚSICA,1
26332,MAESTROS,MÁLAGA,MARBELLA,29006696-C.E.I.P. SANTA TERESA,00597036-PEDAGOGÍA TERAPÉUTICA,2
26333,MAESTROS,MÁLAGA,MARBELLA,29006696-C.E.I.P. SANTA TERESA,00597037-AUDICIÓN Y LENGUAJE,1
26334,MAESTROS,MÁLAGA,MARBELLA,29006696-C.E.I.P. SANTA TERESA,00597038-EDUCACIÓN PRIMARIA,11
26335,MAESTROS,MÁLAGA,MARBELLA,29006714-C.E.I.P. HERMANOS GIL MUÑIZ,00597APO-APOYO COMPENSACION,1
26336,MAESTROS,MÁLAGA,MARBELLA,29006714-C.E.I.P. HERMANOS GIL MUÑIZ,00597031-EDUCACIÓN INFANTIL,3
26337,MAESTROS,MÁLAGA,MARBELLA,29006714-C.E.I.P. HERMANOS GIL MUÑIZ,00597032-LENGUA EXTRANJERA-INGLÉS,1
26338,MAESTROS,MÁLAGA,MARBELLA,29006714-C.E.I.P. HERMANOS GIL MUÑIZ,00597034-EDUCACIÓN FÍSICA,1
26339,MAESTROS,MÁLAGA,MARBELLA,29006714-C.E.I.P. HERMANOS GIL MUÑIZ,00597035-MÚSICA,1
26340,MAESTROS,MÁLAGA,MARBELLA,29006714-C.E.I.P. HERMANOS GIL MUÑIZ,00597036-PEDAGOGÍA TERAPÉUTICA,1
26341,MAESTROS,MÁLAGA,MARBELLA,29006714-C.E.I.P. HERMANOS GIL MUÑIZ,00597038-EDUCACIÓN PRIMARIA,4
26342,MAESTROS,MÁLAGA,MARBELLA,29006775-C.E.I.P. RAFAEL FERNÁNDEZ-MAYORALAS,00597031-EDUCACIÓN INFANTIL,7
26343,MAESTROS,MÁLAGA,MARBELLA,29006775-C.E.I.P. RAFAEL FERNÁNDEZ-MAYORALAS,00597032-LENGUA EXTRANJERA-INGLÉS,2
26344,MAESTROS,MÁLAGA,MARBELLA,29006775-C.E.I.P. RAFAEL FERNÁNDEZ-MAYORALAS,00597033-LENGUA EXTRANJERA-FRANCÉS,1
26345,MAESTROS,MÁLAGA,MARBELLA,29006775-C.E.I.P. RAFAEL FERNÁNDEZ-MAYORALAS,00597034-EDUCACIÓN FÍSICA,2
26346,MAESTROS,MÁLAGA,MARBELLA,29006775-C.E.I.P. RAFAEL FERNÁNDEZ-MAYORALAS,00597035-MÚSICA,1
26347,MAESTROS,MÁLAGA,MARBELLA,29006775-C.E.I.P. RAFAEL FERNÁNDEZ-MAYORALAS,00597036-PEDAGOGÍA TERAPÉUTICA,2
26348,MAESTROS,MÁLAGA,MARBELLA,29006775-C.E.I.P. RAFAEL FERNÁNDEZ-MAYORALAS,00597037-AUDICIÓN Y LENGUAJE,1
26349,MAESTROS,MÁLAGA,MARBELLA,29006775-C.E.I.P. RAFAEL FERNÁNDEZ-MAYORALAS,00597038-EDUCACIÓN PRIMARIA,9
26350,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590001-FILOSOFIA P.E.S.,2
26351,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,9
26352,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590005-GEOGRAFIA E HISTORIA P.E.S.,5
26353,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590006-MATEMATICAS P.E.S.,9
26354,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590007-FISICA Y QUIMICA P.E.S.,1
26355,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,2
26356,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590009-DIBUJO P.E.S.,1
26357,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590010-FRANCES P.E.S.,3
26358,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590011-INGLES P.E.S.,8
26359,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590016-MUSICA P.E.S.,1
26360,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590017-EDUCACION FISICA P.E.S.,3
26361,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1
26362,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590019-TECNOLOGIA P.E.S.,2
26363,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590061-ECONOMIA P.E.S.,2
26364,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590104-CONSTRUC. CIVILES Y EDIFICACION P.E.S,3
26365,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590105-FORMACION Y ORIENTACION LABORAL P.E.S.,3
26366,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590107-INFORMATICA P.E.S.,5
26367,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590110-ORGANIZACION Y GESTION COMERCIAL P.E.S.,1
26368,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590111-ORG. Y PROCESOS MANTEN. VEHICULOS P.E.S.,1
26369,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590119-PROCESOS Y MEDIOS DE COMUNICACION P.E.S.,4
26370,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00590803-CULTURA CLASICA P.E.S.,1
26371,PROFESORES TEC. DE FORMACION PROFESIONAL,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00591204-FABRIC. E INST. CARPINT. MUEBLE P.T.F.P.,1
26372,PROFESORES TEC. DE FORMACION PROFESIONAL,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00591209-MANTENIMIENTO DE VEHICULOS P.T.F.P.,3
26373,PROFESORES TEC. DE FORMACION PROFESIONAL,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00591221-PROCESOS COMERCIALES P.T.F.P.,2
26374,PROFESORES TEC. DE FORMACION PROFESIONAL,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00591227-SISTEMAS Y APLIC. INFORMATICOS P.T.F.P.,1
26375,PROFESORES TEC. DE FORMACION PROFESIONAL,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00591229-TEC. Y PROC. DE IMAGEN Y SONIDO P.T.F.P.,7
26376,MAESTROS,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,00597060-PEDAGOGÍA TERAPÉUTICA ESO,2
26377,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,1
26378,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,11590007-FISICA Y QUIMICA (INGLES) P.E.S.,1
26379,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,1
26380,PROFESORES DE ENSEÑANZA SECUNDARIA,MÁLAGA,MARBELLA,29006830-I.E.S. GUADALPÍN,11590019-TECNOLOGIA (INGLES) P.E.S.,1
26381,MAESTROS,MÁLAGA,MARBELLA,29006842-C.E.I.P. LOS OLIVOS,00597031-EDUCACIÓN INFANTIL,6
26382,MAESTROS,MÁLAGA,MARBELLA,29006842-C.E.I.P. LOS OLIVOS,00597032-LENGUA EXTRANJERA-INGLÉS,2
26383,MAESTROS,MÁLAGA,MARBELLA,29006842-C.E.I.P. LOS OLIVOS,00597033-LENGUA EXTRANJERA-FRANCÉS,1
26384,MAESTROS,MÁLAGA,MARBELLA,29006842-C.E.I.P. LOS OLIVOS,00597034-EDUCACIÓN FÍSICA,1
26385,MAESTROS,MÁLAGA,MARBELLA,29006842-C.E.I.P. LOS OLIVOS,00597035-MÚSICA,1
26386,MAESTROS,MÁLAGA,MARBELLA,29006842-C.E.I.P. LOS OLIVOS,00597036-PEDAGOGÍA TERAPÉUTICA,1
26387,MAESTROS,MÁLAGA,MARBELLA,29006842-C.E.I.P. LOS OLIVOS,00597037-AUDICIÓN Y LENGUAJE,1
